"stop_id","stop_name","stop_lon","stop_lat","stop_code"
"3410948","Uelvesbüll Gloe",8.936842,54.415113,""
"3410943","Tönning Realschule",8.935305,54.314047,""
"3410848","Oldenswort Römer",8.934568,54.386419,""
"3410942","Tönning Paul-Dölz-Straße",8.934316,54.319513,""
"3410952","Uelvesbüll Smeerkrog",8.928473,54.394429,""
"3410951","Uelvesbüll Schmiede",8.926693,54.41558,""
"3410946","Uelvesbüll Barneckemoor",8.922612,54.400424,""
"3410850","Uelvesbüll Schiedhörn",8.921767,54.397503,""
"3410947","Uelvesbüll Dorf",8.921021,54.416452,""
"3410814","Kotzenbüll B 202",8.908112,54.333662,""
"3410716","Oldenswort Hochbrücksiel",8.907816,54.369106,""
"3410813","Kotzenbüll Dorfstraße",8.903995,54.333014,""
"3410881","Oldenswort Osteroffenbüllkoog",8.90155,54.384666,""
"3411478","Oldenswort Knollhaus",8.901496,54.370868,""
"3411504","Norderfriedrichskoog Diekstraat",8.895743,54.404461,""
"3411505","Norderfriedrichskoog Altendeich",8.895662,54.391031,""
"3410818","Kotzenbüll Schwarzhof",8.895024,54.341572,""
"3411447","Norderfriedrichskoog Koogstraat",8.893217,54.410214,""
"3410930","Tetenbüll Reethdeich",8.88937,54.370526,""
"3410816","Kotzenbüll Ivens",8.887806,54.339774,""
"3410797","Tönning Kating/Riephof",8.882097,54.315674,""
"198483","Axstedt Breslauer Straße",8.769067,53.353469,""
"3410817","Kotzenbüll Kleihörn",8.881414,54.349555,""
"3410815","Kotzenbüll Gröhn",8.878879,54.337931,""
"3410933","Tetenbüll Soramshörn",8.877162,54.372261,""
"3410929","Tetenbüll Osterkoogweg",8.876605,54.35635,""
"3411267","Tönning Kating/Bahnhof",8.872515,54.326192,""
"3410236","Kotzenbüll Hochbohm",8.871373,54.337878,""
"3410794","Tönning Kating/Kreuzung",8.870933,54.316267,""
"195128","Beverstedt-Bokel Brücke",8.777094,53.403404,""
"3411507","Tetenbüll Warmhörner Deich 40",8.867508,54.373529,""
"3410924","Tetenbüll Altneukoog",8.866429,54.38757,""
"3410838","Tetenbüll Clausen",8.865198,54.384792,""
"3410793","Tönning Kating/Davidshof",8.863148,54.315719,""
"3410965","Warmhörn Miehe",8.861207,54.379767,""
"3410928","Tetenbüll Meierei",8.859678,54.355182,""
"3410964","Warmhörn Gaststätte",8.859139,54.374697,""
"3410791","Katharinenheerd Hemminghörn",8.856631,54.33794,""
"3410966","Warmhörn Mühle",8.853224,54.375345,""
"3410796","Tönning Kating/Rabeler",8.851606,54.315054,""
"3410927","Tetenbüll Kantorsweg",8.845053,54.354822,""
"3410967","Warmhörn Strohweg",8.843956,54.37708,""
"3410799","Tönning Kating/Rüxbüll",8.840774,54.315944,""
"3410934","Tetenbüll Thiesen",8.83708,54.379605,""
"3410923","Tetenbüll Möhlendiek",8.835255,54.353752,""
"3410932","Tetenbüll Schule",8.832099,54.355119,""
"3410211","Katharinenheerd Abzw. Bahnhof",8.83201,54.335711,""
"3410970","Tetenbüll Wasserkoog/Spieker",8.829726,54.396937,""
"3410925","Tetenbüll Ehrenmal",8.829403,54.352404,""
"3410968","Tetenbüll Wasserkoog",8.827389,54.392514,""
"3410969","Tetenbüll Wasserkoog/Alte Schule",8.825259,54.389934,""
"3410906","Sieversfleth",8.824126,54.38561,""
"3410926","Tetenbüll Jürgen Dau",8.822121,54.364468,""
"3410931","Tetenbüll Rothörn",8.818733,54.369502,""
"3411416","Tetenbüll Marschkoog",8.813887,54.358463,""
"3410829","Tetenbüll Brandt",8.81111,54.40384,""
"3410907","Sieversfleth Schockenbüll",8.803325,54.386725,""
"3410790","Katharinenheerd Gernns",8.802876,54.332448,""
"3410832","Osterhever Pilkenkrütz",8.800754,54.403526,""
"2162907","Beverstedt Logestraße/Aldi",8.822634,53.433257,""
"3411417","Tetenbüll Friddenbüll",8.793877,54.353033,""
"3410831","Osterhever Meierweg",8.791549,54.402744,""
"3410110","Garding Abzw. Osterende",8.789167,54.329509,""
"3410873","Osterhever Wittenhof",8.784753,54.385547,""
"3410674","Osterhever Kardel",8.783729,54.401917,""
"3607311","Bad Karlshafen Gesamtschule",9.452652,51.63999,""
"3411266","Garding Bahnhof",8.783693,54.327315,""
"3410680","Garding Theodor-Mommsen-Schule",8.78087,54.330758,""
"3410111","Garding Mitte/Bahnhof",8.780088,54.327909,""
"2162803","Taben(Beverstedt) Ringe",8.84517,53.431235,""
"3411495","Garding Graureiherplatz",8.77998,54.332071,""
"3410871","Osterhever Meierei",8.778641,54.386204,""
"3410830","Osterhever Ketels",8.775,54.400892,""
"3411426","Osterhever Möhlendiek",8.772402,54.38624,""
"3410678","Garding Norderweg",8.771665,54.331244,""
"3410789","Osterhever Resch",8.769103,54.398842,""
"3410870","Osterhever Dorf",8.766685,54.385574,""
"3410837","Garding Boyens",8.76513,54.341689,""
"3410887","Poppenbüll Hundorf",8.764869,54.347388,""
"3410834","Osterhever Schäferweg",8.761768,54.39637,""
"3410885","Poppenbüll Dorf",8.761193,54.360189,""
"3410886","Poppenbüll Grünhörn",8.760222,54.366751,""
"2161502","Wellen(Beverstedt) Spintenkamp",8.867778,53.404249,""
"3410675","Garding Alt Garding",8.759826,54.32318,""
"3608619","Höxter Corvey",9.406825,51.778927,""
"2161604","Stemmermühlen Gut",8.872227,53.424223,""
"3640651","Höxter GWH",9.392532,51.77739,""
"2161602","Kirchwistedt Wachel",8.879877,53.430102,""
"3410872","Osterhever Dörpstraat",8.759116,54.381781,""
"2161606","Kirchwistedt Über der Lune",8.884129,53.427405,""
"3410677","Garding Milchplatz",8.75873,54.326776,""
"2161402","Kirchwistedt-Ahe Ortsmitte",8.892345,53.403871,""
"3410679","Garding Sandwehle",8.758433,54.327801,""
"3410667","Osterhever-Augustenkoog Kömdiek",8.758352,54.386042,""
"3410833","Osterhever Stöpe",8.758046,54.388244,""
"3410809","Garding Kirchspiel Hartwig",8.751547,54.319495,""
"3431139","Rodenbek-Hohenhude An den Döllen",9.997884,54.286333,""
"3430731","Schierensee Sophienlust",9.99587,54.250754,""
"2161303","Altwistedt Ortsmitte",8.907034,53.412267,""
"3430300","Achterwehr Griesenbötel/Jensen",9.995115,54.307881,""
"2161302","Altwistedt Schmiede",8.913362,53.41215,""
"3430018","Rodenbek-Annenhof Holz/Meyer",9.995088,54.270342,""
"3430363","Rodenbek-Hohenhude Dorf",9.993218,54.286396,""
"3430411","Rodenbek Kaffeekate/Heidberg",9.988391,54.268409,""
"3430689","Schierensee Dorf",9.985155,54.256372,""
"3430691","Schierensee Linde/Abzw.",9.984867,54.253397,""
"3430690","Schierensee Linde",9.984202,54.254799,""
"3430687","Schierensee Alte Meierei",9.982809,54.259653,""
"1915702","Kuhstedt Buschhörn",8.945409,53.386405,""
"3430688","Schierensee Am Heidberg",9.981676,54.26555,""
"3430097","Blumenthal(Holst) Bollhuserteich Abzw.",9.981119,54.243437,""
"3430369","Achterwehr Abzw. Hohenschulen",9.978934,54.31046,""
"3430500","Schierensee Lustiger Bruder",9.967869,54.257954,""
"1915703","Kuhstedt Drohnenkampstraße",8.957832,53.382504,""
"1915704","Kuhstedt Portenstraße",8.962515,53.380688,""
"3430836","Westensee-Wrohe",9.956281,54.265047,""
"1980003","Kuhstedtermoor 7",8.966084,53.356004,""
"3430132","Felde Bahnhof",9.946079,54.309642,""
"1980102","Kuhstedtermoor Ecke Gummistraße",8.968484,53.341612,""
"1980101","Kuhstedtermoor Dorfgemeinschaftshaus",8.969167,53.345918,""
"3430409","Westensee Josephinenhof",9.943598,54.260283,""
"3430230","Felde Wulfsfelder Weg",9.936964,54.303287,""
"3430228","Felde Schule",9.930258,54.298765,""
"1980103","Gnarrenburg-Findorf Kreuzkuhle",8.973725,53.336794,""
"3431359","Westensee Steinkrug L 255",9.928325,54.256714,""
"3430229","Felde Seegarten",9.925907,54.297058,""
"1980106","Gnarrenburg-Findorf Gemeindehaus",8.979415,53.342951,""
"3430176","Westensee-Deutsch-Nienhof",9.914778,54.254557,""
"3430125","Westensee Bosseer Schoor",9.909169,54.288913,""
"3430124","Westensee Abzw. Bossee",9.903731,54.284814,""
"1980104","Karlshöfenermoor Kaufhaus Tietjen",8.985222,53.333738,""
"1980105","Gnarrenburg-Findorf Ecke Oberfindorf",8.987775,53.341882,""
"1980107","Gnarrenburg-Findorf Hashagen",8.988566,53.351608,""
"3430816","Westensee Sandberg",9.899892,54.277776,""
"3431118","Westensee Abzw. Dorfstraße",9.897501,54.275052,""
"1915705","Brillit Rübehorster Straße 33",8.993995,53.410856,""
"3430813","Westensee Berg",9.8944,54.270854,""
"3430224","Emkendorf Emkendorfer Kreuz",9.892539,54.257181,""
"3430304","Groß Vollstedt Fuchsbau",9.879397,54.244489,""
"3430145","Emkendorf Brux Abzw.",9.868583,54.259123,""
"3430223","Emkendorf Gut",9.852393,54.260552,""
"1915700","Gnarrenburg Hindenburgstraße",8.998706,53.387053,""
"3430080","Blumenthal(Holst) Schmiede",9.999978,54.226519,""
"3431053","Hoffeld(b Bordesholm) Das Schloss 1/2",9.997866,54.175766,""
"1980108","Gnarrenburg-Findorf Tietjen 2",9.001879,53.36324,""
"3430686","Blumenthal(Holst) Scheidekrug",9.97791,54.233369,""
"3430685","Blumenthal(Holst) Scheidekate",9.976417,54.236623,""
"1915701","Gnarrenburg Herrmann-Lamprecht-Straße 6",9.005483,53.386927,""
"3430667","Langwedel(Holst) Ruhleben",9.971159,54.230798,""
"3430396","Langwedel(Holst) Melkenkamp",9.937728,54.215346,""
"3431171","Dätgen Dorfkrug",9.934456,54.18098,""
"3430474","Langwedel(Holst) Ort",9.933817,54.212523,""
"3431166","Dätgen Langwedeler Weg",9.933772,54.181357,""
"3430473","Langwedel(Holst) Denkmal",9.92997,54.211714,""
"3430174","Dätgen Kindergarten",9.927579,54.180234,""
"3430225","Langwedel(Holst) Enkendorf",9.925682,54.237216,""
"3430475","Langwedel(Holst) Siedlung",9.924568,54.208082,""
"3431133","Langwedel Blocksdorf/Sandfeld",9.912909,54.227688,""
"3430078","Langwedel Blocksdorf",9.910562,54.234735,""
"3430127","Langwedel(Holst) Brahmsee/Waldheim",9.909987,54.197799,""
"3430713","Dätgen Schwartberg",9.909196,54.179946,""
"3431382","Warder Arche Warder",9.90774,54.214842,""
"3431142","Borgdorf-Seedorf Eichberg",9.899371,54.179002,""
"3430812","Wennebek",9.895173,54.189511,""
"3430793","Warder Feriendorf",9.892341,54.211957,""
"3430795","Warder Reiterhof",9.886624,54.21326,""
"3430109","Borgdorf Campingplatz",9.883307,54.182274,""
"3431326","Warder Zum Assmus",9.880008,54.213377,""
"3430111","Borgdorf Ort",9.877734,54.174768,""
"3430305","Groß Vollstedt Ort",9.872313,54.237414,""
"3430110","Borgdorf Hunnenkamp",9.870569,54.172089,""
"3430211","Eisendorf Hauptstraße",9.868906,54.192774,""
"3431260","Groß Vollstedt Schule",9.868888,54.232937,""
"3431362","Eisendorf Eichenweg",9.868762,54.197035,""
"3430306","Groß Vollstedt Schmiede",9.867153,54.232236,""
"1906354","Tarmstedt Ecke Eichenkuller",9.064875,53.21837,""
"3431137","Groß Vollstedt Bokeler Weg",9.861967,54.23185,""
"3430016","Warder Alt Mühlendorf/Ortsmitte",9.858991,54.212047,""
"3431284","Warder Alt Mühlendorf/Abzw. Katenstedt",9.858029,54.214429,""
"3431259","Groß Vollstedt Rieken",9.848726,54.220407,""
"3430569","Nortorf(b Neumünster) Seniorenzentrum",9.846928,54.172233,""
"3430416","Groß Vollstedt Abzw. Katenstedt",9.845759,54.222285,""
"3430415","Groß Vollstedt Katenstedt Bokeler Weg",9.841139,54.220685,""
"3431048","Ellerdorf Kamerun",9.840806,54.183047,""
"3430221","Emkendorf Abzw. Klein Vollstedt",9.840419,54.265011,""
"3430212","Ellerdorf Ortsmitte",9.840141,54.192657,""
"3430567","Nortorf(b Neumünster) Ritzebüttel",9.839575,54.174265,""
"3430222","Emkendorf Blaue Pforte",9.839008,54.264364,""
"3430427","Emkendorf Kleinvollstedt/Schule",9.834082,54.253514,""
"3430426","Emkendorf Ortsmitte Kleinvollstedt",9.83366,54.243491,""
"3431138","Emkendorf Kleinvollstedt/Süd",9.832428,54.239365,""
"3431283","Ellerdorf Hof Jargstorf",9.829489,54.19912,""
"3430901","Bredenbek Kronsburg/Gut",9.829453,54.311998,""
"3430091","Ellerdorf Posten 17",9.825066,54.201053,""
"3430345","Haßmoor Billers Gasthof",9.818764,54.291952,""
"3430089","Bokel(b Rendsburg) Alter Bahnhof",9.815313,54.217206,""
"3430346","Haßmoor Sägewerk",9.811699,54.292042,""
"3430616","Nortorf(b Neumünster) Papenkamp",9.811151,54.186733,""
"3431071","Emkendorf Bokelholm/BAB-Brücke",9.810288,54.255339,""
"3430904","Bredenbek Kronsburg-Glinde",9.806305,54.311368,""
"3431055","Emkendorf Bokelholm/Ponyhof",9.798853,54.23621,""
"3431273","Emkendorf Bokelholm/Bokeler Straße",9.798251,54.240003,""
"3430090","Bokel(b Rendsburg) Dorf",9.795563,54.215696,""
"3430895","Haßmoor Augustenhof",9.791842,54.305786,""
"3430093","Emkendorf Bokelholm/Alter Bahnhof",9.791087,54.252031,""
"3430355","Haßmoor Harder",9.789621,54.296374,""
"3430095","Emkendorf Bokelholm/Rendsburger Chaussee",9.789235,54.253082,""
"3430094","Emkendorf Bokelholm/Ort",9.78883,54.25453,""
"3430908","Ostenfeld(Rendsburg) Alter Bahnhof",9.788327,54.310164,""
"3430267","Bargstedt(Holstein) Föhrenskamp",9.788021,54.179074,""
"3430130","Brammer Brammerhöh",9.78794,54.191434,""
"3430354","Haßmoor Hauptstraße",9.784866,54.29517,""
"3430359","Haßmoor Husbarg",9.77514,54.294792,""
"3431277","Schülldorf Eggershof",9.774358,54.285147,""
"3430092","Bokel(b Rendsburg) Bokelfeld",9.767553,54.2266,""
"3430906","Schülldorf Ohe",9.764847,54.283996,""
"3430128","Brammer Dorf",9.763822,54.199471,""
"3430588","Ostenfeld(Rendsburg) Mühle",9.763786,54.312177,""
"3431368","Ostenfeld(Rendsburg) Siedlung",9.759957,54.312105,""
"1980012","Hemel Holzlager",9.209206,53.249113,""
"3430129","Brammer Brammerau",9.758348,54.208622,""
"3431044","Brammer Gartenstraße",9.757854,54.19503,""
"3430897","Schülldorf Abzw. Buhrhorst",9.752775,54.287178,""
"2050107","Godenstedt Unter den Eichen",9.222501,53.324155,""
"3430907","Schülldorf Abzw. Ohe",9.749682,54.297732,""
"3430710","Schülldorf Bahnhof",9.747723,54.299179,""
"3430708","Schülldorf Dorfstraße",9.7353,54.300437,""
"198692","Nartum Am Brink",9.24412,53.20316,""
"3430386","Barstedt Abzw. Holtdorf",9.73334,54.171928,""
"3430598","Osterrönfeld Heidkrug",9.733268,54.276832,""
"3430385","Bargstedt(Holstein) Holtdorf/Ortsmitte",9.730769,54.174526,""
"3430681","Schacht-Audorf Am Urnenfriedhof",9.723173,54.310209,""
"3430682","Schacht-Audorf Friedhofstraße",9.723137,54.307422,""
"1932778","Zeven Mehrgenerationenhaus",9.263087,53.303462,""
"3430550","Nienkattbek L 328",9.722697,54.216595,""
"2039902","Brauel(Zeven) Krankenhaus",9.26484,53.325216,""
"2091435","Zeven Bremer Straße/Kronshusen",9.265236,53.294859,""
"2040008","Zeven Kanalstraße/Schule",9.266162,53.298509,""
"3430709","Schülldorf Abzw. Schacht-Audorf",9.722454,54.298127,""
"2040007","Zeven Kanalstraße HS und RS",9.26875,53.297439,""
"3430678","Schacht-Audorf Grenzstraße",9.721474,54.299044,""
"1932785","Zeven Nord-West-Ring",9.271133,53.306491,""
"2039901","Brauel(Zeven) Gasthaus Zur Linde",9.271843,53.319103,""
"3430922","Schacht-Audorf Schule",9.720503,54.307188,""
"1932788","Zeven Kirchhofallee/Zur Welle",9.275798,53.29094,""
"2039903","Brauel(Zeven) Müller-Brauel-Weg",9.275816,53.317072,""
"3430679","Schacht-Audorf Grenzstraße/Hagge",9.72027,54.301642,""
"3430676","Schacht-Audorf Holsteiner Straße",9.719389,54.304519,""
"197582","Zeven Bahnhofstraße",9.277587,53.289376,""
"3430920","Schacht-Audorf Dorfstraße",9.717141,54.310416,""
"1932784","Zeven Buchenstraße",9.279699,53.306347,""
"3430603","Osterrönfeld Stampfmühle",9.71582,54.283025,""
"1932783","Zeven Bünteweg",9.281767,53.300136,""
"3430604","Osterrönfeld Moorkatenweg",9.71573,54.296788,""
"1932779","Zeven Krankenhaus",9.282468,53.303453,""
"3430923","Schacht-Audorf Nobisfähre",9.713708,54.308348,""
"3430593","Osterrönfeld Alter Bahnhof",9.712188,54.285578,""
"197599","Wehldorf(Gyhum) Gasthaus Meyer",9.284868,53.236079,""
"3430551","Nienkattbek Dorf",9.709887,54.209943,""
"3430951","Rendsburg Nobisfähre",9.709114,54.308519,""
"1932787","Zeven Südring/Zur Reege",9.288104,53.279164,""
"3431135","Osterrönfeld Einkaufszentrum",9.706651,54.29472,""
"3430594","Osterrönfeld Bahnhofstraße",9.705896,54.289084,""
"195736","Kemphausen",8.257994,52.516061,""
"1932782","Apse(Zeven) Toom/Edeka",9.293893,53.27662,""
"3430596","Osterrönfeld Friedhof",9.701743,54.293498,""
"4307601","Rendsburg Bauhof",9.701446,54.307836,""
"191032","Rüschendorf(Damme) Kirche",8.264062,52.522092,""
"197585","Aspe(Zeven)",9.297345,53.27671,""
"3430910","Osterrönfeld Kreuzung Bokelholm",9.69608,54.291026,""
"1933207","Zeven Sonnenkamp",9.298082,53.300648,""
"191007","Osterfeine Sportplatz",8.27226,52.548835,""
"3430968","Rendsburg Werftstraße",9.694174,54.302478,""
"3430601","Osterrönfeld Kühls Gasthof",9.693464,54.289632,""
"3430015","Jevenstedt Altenkattbek",9.691954,54.227112,""
"3430911","Osterrönfeld Spritzenhaus",9.690372,54.2885,""
"3431257","Osterrönfeld Birkenhof/Aspelweg",9.689859,54.284419,""
"3430965","Rendsburg Tondernstraße",9.688673,54.300833,""
"3430966","Rendsburg Waldorfschule",9.687594,54.304168,""
"3435011","Neumünster Krankenhaus",9.990279,54.06528,""
"3435018","Neumünster Wilhelminenstraße",9.989542,54.099115,""
"191016","Osterfeine Kirche",8.277995,52.544925,""
"197589","Wistedt(Nordheide)",9.319674,53.259873,""
"3435015","Neumünster Rathaus",9.9876,54.070655,""
"3435003","Neumünster-Einfeld Gymnasium",9.986692,54.1286,""
"3435017","Neumünster Teich Brücke",9.986054,54.072741,""
"195788","Handorf(Holdorf) Haveriede",8.148083,52.559586,""
"199505","Düpe(Steinfeld) Gastwirtschaft Rötger",8.179537,52.624372,""
"3435004","Neumünster Am Teich",9.984544,54.07399,""
"199502","Harpendorf Elektro Hülsmann",8.179752,52.593988,""
"199504","Düpe(Steinfeld) Bauer Haskamp",8.186054,52.606807,""
"1933205","Heeslingen Fricke",9.336107,53.316928,""
"199503","Harpendorf Zur Mühle",8.187591,52.594546,""
"3435040","Neumünster Waldorfschule",9.983815,54.112428,""
"2039101","Heeslingen Holsten",9.3423,53.320424,""
"195734","Steinfeld(Oldb) Gewerbegebiet Handorfer Straße",8.196319,52.578707,""
"3435012","Neumünster Stadtwerke Neumünster Kundenzentrum",9.983519,54.07461,""
"199506","Mühlen(Steinfeld) Pastors Kamp",8.197344,52.620542,""
"191017","Steinfeld(Oldb) Modehaus Hartke",8.203807,52.58961,""
"195751","Steinfeld Bergmannstraße",8.206127,52.594959,""
"195738","Mühlen(Steinfeld) Bahnhof",8.208922,52.619383,""
"3435038","Neumünster Südbahnhof",9.981982,54.060012,""
"195748","Schemde Luhr",8.21019,52.564818,""
"3435019","Neumünster ZOB/Bahnhof",9.980265,54.075114,""
"3403500","Neumünster Kielius",9.980103,54.074709,""
"199507","Mühlen(Steinfeld) Grundschule",8.217264,52.614744,""
"195733","Steinfeld(Oldb) Sportplatz",8.217938,52.583669,""
"195717","Mühlen(Steinfeld) Scherberding",8.222595,52.616893,""
"195741","Steinfeld(Oldb) Goethering",8.224644,52.58223,""
"195731","Steinfeld(Oldb) Quellengrund",8.227602,52.587372,""
"199508","Mühlen(Steinfeld) Köttermoor",8.231234,52.619374,""
"3435036","Neumünster Rendsburger Straße",9.977271,54.087043,""
"199511","Ehrendorf(Lohne) Hürkamp",8.245643,52.611994,""
"199495","Holthausen(Steinfeld) Gernhuber",8.252889,52.594599,""
"195723","Holthausen(Steinfeld) Kreuzberg-Siedlung",8.253994,52.584451,""
"2500239","Sandbostel Heinrichsdorf/Gastwirt",9.097452,53.395565,""
"3431064","Schönbek Dorf",9.975195,54.163388,""
"2500286","Sandbostel Greftstraße",9.106037,53.400581,""
"3435009","Neumünster Holstenhallen",9.974134,54.092544,""
"199512","Ehrendorf(Lohne) Waoterlaoge",8.257922,52.612003,""
"2500270","Mintenburg Mitte",9.115386,53.412483,""
"3499505","Begrüßung",9.974026,54.094827,""
"2500271","Mintenburg Kurve",9.115934,53.417724,""
"2500290","Spreckens(Bremervörde) Im Vieh",9.118712,53.460827,""
"2500285","Sandbostel Abzw. Mintenburg",9.119233,53.406919,""
"2500289","Sandbostel Immenhain",9.119251,53.406289,""
"199500","Lehmden(Steinfeld) Dreibergen",8.266229,52.575452,""
"2500269","Minstedt Kronsweg",9.123907,53.430219,""
"2500287","Sandbostel Dieck",9.126757,53.41731,""
"2500272","Minstedt Nord",9.128393,53.435657,""
"2500288","Sandbostel Friedhofstraße",9.130721,53.409858,""
"2500252","Minstedt Wasserwerk",9.136762,53.446966,""
"2500344","Ober Ochtenhausen Stoppelheide",9.137544,53.39899,""
"2500277","Ober Ochtenhausen Im Dorfe",9.144699,53.3893,""
"199513","Kroge(Lohne) Grundschule",8.269716,52.616533,""
"199514","Kroge(Lohne) Scherbring",8.270193,52.619886,""
"199496","Holthausen(Steinfeld) Mullmühle",8.2776,52.602501,""
"4301167","Am Neuen Kamp",9.9707,54.092454,""
"2500343","Ober Ochtenhausen Hütten",9.162067,53.38103,""
"2027001","Bremervörde Bevener Weide",9.17084,53.465978,""
"2039203","Bevern(Bremervörde) TATÖFF",9.172602,53.446408,""
"2039202","Bevern(Bremervörde) Ort",9.175604,53.44257,""
"2039201","Bevern(Bremervörde) Abzw. Plönjeshausen",9.17831,53.433248,""
"195187","Osterfeine Hellebusch",8.291003,52.543289,""
"190723","Hüde(b Diepholz) Strophal",8.356822,52.495206,""
"2039607","Granstedt Mitte",9.183578,53.357963,""
"190732","Hüde(b Diepholz) Ludwig-Gefe-Straße",8.364633,52.5005,""
"3435021","Neumünster Rungestraße",9.968273,54.100886,""
"3499503","Begrüßung",9.968003,54.074044,""
"2039301","Deinstedt Bahnhof",9.194032,53.407773,""
"3435014","Neumünster Reiterhof",9.96732,54.105264,""
"2500241","Hesedorf(Bremervörde) Horner Straße",9.197736,53.467191,""
"2027004","Hesedorf(Bremervörde) Siedlung",9.199246,53.463137,""
"2500240","Hesedorf(Bremervörde) Auf dem Kloster",9.206015,53.465537,""
"3435005","Neumünster Berufsschule",9.96617,54.072759,""
"2039401","Löh(Deinstedt) Ort",9.208091,53.41038,""
"2039601","Selsingen Ort",9.21415,53.372211,""
"2039502","Parnewinkel Schröder",9.216101,53.387933,""
"2039602","Selsingen Osterberg",9.216892,53.367339,""
"2500332","Selsingen Abzw. Ohrel",9.218447,53.377488,""
"2039503","Parnewinkel Ort",9.219202,53.380913,""
"2039402","Deinstedt Ort",9.22278,53.409876,""
"2500322","Deinstedt Alte Schule",9.223409,53.405957,""
"2039501","Parnewinkel Abzw. Rohr",9.224533,53.393336,""
"2039701","Seedorf(b Zeven) Haaßeler Weg",9.226735,53.353685,""
"3491420","Messpunkt Dreieck Bordesholm",9.964156,54.14941,""
"190084","Diepholz Abzw. Moorstraße",8.362764,52.60215,""
"2039702","Seedorf(b Zeven) Ort",9.230214,53.349846,""
"197796","Diepholz Schulzentrum",8.363815,52.610268,""
"2500317","Selsingen-Haaßel Brunnenstraße",9.233854,53.370198,""
"3435013","Neumünster Baumschulenweg",9.957225,54.070413,""
"2500346","Parnewinkel Hollen",9.234574,53.380418,""
"2500338","Deinstedt Rohr",9.236623,53.395547,""
"2039801","Seedorf(b Zeven) Kaserne",9.246529,53.335697,""
"2500331","Deinstedt Hastenbeck",9.24839,53.409993,""
"2500337","Deinstedt Hohe Lucht",9.253487,53.400042,""
"2500339","Deinstedt Schwonsberg",9.256561,53.415647,""
"2500318","Selsingen-Haaßel Holz",9.260705,53.370836,""
"2500336","Ohrel Ölkershusen",9.263752,53.403638,""
"2500320","Malstedt Hansberg",9.26662,53.434093,""
"2500321","Malstedt Scharmbusch",9.268067,53.437842,""
"2500264","Malstedt Hauptstraße",9.269739,53.426048,""
"2500335","Ohrel Hohenfelder Straße",9.271627,53.401534,""
"2500226","Byhusen Dorfstraße",9.272301,53.447226,""
"2500340","Ohrel Windershusen",9.276077,53.393264,""
"190796","Diepholz Schulzentrum",8.364571,52.610088,""
"2500334","Ohrel Fiehnenberg",9.285866,53.403871,""
"190085","Diepholz Lüderstraße",8.365586,52.597018,""
"2500333","Ohrel Dorfstraße",9.289776,53.400869,""
"2500284","Sadersdorf Abzw. Farven",9.298262,53.464432,""
"2500319","Anderlingen Autohaus Poppe",9.301741,53.375537,""
"2500311","Anderlingen Ortsmitte",9.302217,53.372481,""
"2500347","Farven Steinberg",9.305768,53.438669,""
"2500323","Anderlingen Wiesenweg",9.307296,53.379043,""
"2500235","Farven Haus im Stüh",9.309858,53.421077,""
"3435010","Neumünster IGS Faldera",9.953099,54.06101,""
"4301168","Krimm/Neuenbrook",9.952794,54.117381,""
"2500283","Farven Baaster Berg",9.311207,53.45324,""
"2500324","Anderlingen Sprakel",9.31304,53.385102,""
"3491421","Messpunkt Neumünster-Nord",9.952434,54.121453,""
"2166201","Farven Baaste",9.319171,53.446067,""
"2500329","Farven Feuerwehr",9.319818,53.433086,""
"2500236","Farven Kaufmann",9.321562,53.433904,""
"2500326","Anderlingen Mojenhop",9.323036,53.395583,""
"2500330","Farven Luneborn",9.326039,53.436286,""
"2500327","Anderlingen-Fehrenbruch Am Osterhain",9.32647,53.404564,""
"2500325","Anderlingen-Grafel",9.328915,53.388626,""
"2500328","Anderlingen-Fehrenbruch Nr.16",9.331091,53.4142,""
"2500411","Brest Bredenbeck 18",9.344997,53.439918,""
"2500410","Brest Bredenbeck/Umgehung",9.349761,53.441231,""
"2500509","Brest Bredenbeck/Abzweig Reith",9.351856,53.442741,""
"2500503","Reith Reither Damm",9.352404,53.433419,""
"3431090","Padenstedt Zum Barnahe",9.951418,54.050465,""
"3430491","Loop Hauptstraße",9.950151,54.147944,""
"2500467","Reith Alte Schule",9.356836,53.431909,""
"2500459","Reith Hauptstraße",9.357034,53.432484,""
"2500487","Brest Eichenstraße 22",9.357932,53.444781,""
"190087","Diepholz Stadtbücherei",8.373083,52.606591,""
"2500425","Kutenholz-Aspe Siedlung",9.364018,53.464099,""
"190088","Diepholz Krankenhaus/Abzw. Grafenstraße",8.378702,52.61007,""
"2500484","Brest Eichenstraße 18",9.364198,53.446597,""
"3435033","Stover BAB-Brücke",9.947211,54.115808,""
"2500454","Brest Klein Reith 1",9.366679,53.429365,""
"190086","Diepholz Bahnhof",8.379349,52.604685,""
"2500508","Brest Klein Wohlerst 3",9.373124,53.426722,""
"2037901","Kutenholz-Aspe Brester Straße",9.373736,53.46356,""
"3430613","Padenstedt Siedlung",9.945297,54.050304,""
"3431189","Krogaspe Aalbek",9.943643,54.121166,""
"2045501","Kührstedt Wildhagen",8.791055,53.578325,""
"3430615","Padenstedt Kamp",9.942528,54.049917,""
"3435025","Neumünster Freesenburg",9.940326,54.068956,""
"2045502","Kührstedt Im Staubuschfeld",8.799262,53.581552,""
"2095504","Kührstedt Kindergarten",8.802165,53.577947,""
